Search_ID, Mode
107467,transit
135136,transit
135137,transit
135140,transit
135142,transit
135143,transit
135144,transit
135146,transit
135147,transit
135148,transit
135153,walking
135155,transit
135156,transit
135157,transit
135158,transit
135159,transit
135161,transit
135167,transit
135173,transit
135175,walking
135178,transit
135179,transit
135180,transit
135182,transit
135183,transit
135185,transit
135189,transit
135190,transit
135191,transit
135193,transit
135195,biking
135197,transit
135203,transit
135204,transit
135206,transit
135207,transit
135209,transit
135210,transit
135211,transit
135213,transit
135223,walking
135229,transit
135234,transit
135235,transit
135236,transit
135243,transit
135247,transit
135252,transit
135255,transit
135257,transit
135258,transit
135260,transit
135261,transit
135265,transit
135266,transit
135267,transit
135269,transit
135272,transit
135281,transit
135283,transit
135284,transit
135289,transit
135290,transit
135291,transit
135292,transit
135295,transit
135297,transit
135301,transit
135303,transit
135305,rideshare
135306,transit
135308,transit
135309,transit
135312,transit
135313,transit
135315,transit
135317,transit
135322,transit
135327,walking
135328,transit
135330,transit
135331,transit
135334,transit
135343,transit
135346,transit
135348,transit
135350,transit
135353,transit
135354,transit
135355,transit
135356,transit
135362,walking
135363,transit
135364,transit
135365,transit
135367,transit
135369,transit
135370,transit
135373,transit
135374,transit
135378,transit
135380,transit
135381,transit
135385,transit
135386,transit
135388,transit
135389,transit
135395,transit
135397,transit
135399,walking
135403,transit
135404,transit
135407,transit
135408,transit
135409,transit
135410,transit
135413,walking
135414,transit
135415,transit
135418,transit
135423,transit
135430,transit
135432,transit
135433,transit
135435,transit
135437,transit
135438,transit
135439,transit
135440,transit
135445,transit
135446,transit
135447,transit
135449,transit
135450,transit
135451,transit
135452,transit
135454,transit
135455,transit
135456,transit
135457,transit
135459,transit
135462,transit
135464,transit
135467,transit
135470,transit
135472,transit
135473,transit
135475,transit
135478,transit
135479,transit
135481,walking
135483,transit
135484,transit
135487,transit
135494,transit
135495,transit
135502,transit
135505,transit
135506,transit
135507,transit
135508,transit
135510,transit
135511,walking
135518,rideshare
135520,transit
135523,transit
135525,transit
135532,transit
135537,transit
135538,transit
135540,transit
135541,transit
135550,transit
135552,transit
135553,transit
135555,walking
135557,transit
135565,transit
135567,transit
135568,transit
135569,transit
135571,transit
135577,transit
135578,transit
135581,transit
135582,transit
135583,transit
135589,transit
135592,transit
135593,transit
135594,transit
135595,transit
135596,transit
135598,transit
135599,transit
135600,walking
135601,transit
135604,transit
135605,transit
135606,transit
135607,transit
135608,transit
135609,transit
135610,transit
135614,transit
135617,transit
135620,transit
135621,transit
135622,walking
135626,transit
135627,transit
135628,transit
135632,transit
135635,transit
135636,transit
135645,transit
135646,transit
135647,transit
135651,transit
135652,transit
135656,transit
135658,transit
135660,transit
135662,walking
135666,transit
135668,transit
135672,transit
135673,transit
135676,transit
135678,transit
135682,transit
135683,transit
135686,transit
135687,transit
135692,transit
135693,transit
135694,transit
135695,transit
135696,transit
135700,transit
135702,transit
135704,biking
135709,transit
135711,transit
135712,transit
135713,transit
135714,transit
135715,transit
135716,transit
135717,walking
135718,transit
135719,walking
135721,transit
135723,transit
135728,transit
135729,transit
135730,walking
135731,transit
135733,walking
135734,transit
135736,transit
135745,transit
135746,transit
135747,transit
135749,transit
135752,transit
135754,transit
135756,transit
135757,transit
135758,transit
135759,transit
135760,transit
135764,transit
135766,transit
135769,transit
135771,transit
135772,transit
135774,transit
135780,transit
135781,transit
135782,transit
135783,transit
135784,transit
135788,transit
135794,transit
135795,transit
135796,transit
135800,transit
135802,transit
135803,transit
135805,transit
135807,walking
135808,biking
135809,transit
135815,transit
135817,transit
135818,transit
135819,transit
135820,transit
135821,transit
135822,transit
135826,transit
135827,transit
135828,transit
135831,rideshare
135832,transit
135834,transit
135835,transit
135836,transit
135838,transit
135839,transit
135841,transit
135842,transit
135843,transit
135845,transit
135848,transit
135856,transit
135857,transit
135858,transit
135859,transit
135861,transit
135864,walking
135866,transit
135867,biking
135868,transit
135869,transit
135873,transit
135874,transit
135876,walking
135879,transit
135880,transit
135884,transit
135886,transit
135889,transit
135890,transit
135892,transit
135895,transit
135897,walking
135901,transit
135902,transit
135904,transit
135907,transit
135912,transit
135913,transit
135920,transit
135923,transit
135924,transit
135925,transit
135928,walking
135931,transit
135933,transit
135937,transit
135939,transit
135944,transit
135945,transit
135948,transit
135949,transit
135950,walking
135951,transit
135952,transit
135957,biking
135959,transit
135960,transit
135961,transit
135963,transit
135965,transit
135966,transit
135967,transit
135968,walking
135970,transit
135974,transit
135981,transit
135984,transit
135986,transit
135990,transit
135991,transit
135992,transit
135996,transit
135997,transit
135998,transit
136001,transit
136002,transit
136003,transit
136004,transit
136006,transit
136009,transit
136010,transit
136011,walking
136012,transit
136013,transit
136017,transit
136018,transit
136020,biking
136021,transit
136022,transit
136025,transit
136026,transit
136029,transit
136032,transit
136033,transit
136034,transit
136035,transit
136037,transit
136038,transit
136043,transit
136045,transit
136051,transit
136052,transit
136053,transit
136055,transit
136056,transit
136057,transit
136058,walking
136059,transit
136060,transit
136062,transit
136066,transit
136070,transit
136075,transit
136076,transit
136077,transit
136078,transit
136079,transit
136080,transit
136085,transit
136086,transit
136087,transit
136091,transit
136095,transit
136096,transit
136097,walking
136101,transit
136103,transit
136105,transit
136106,transit
136112,transit
136114,transit
136115,transit
136116,transit
136117,transit
136120,transit
136122,transit
136125,transit
136135,transit
136136,transit
136137,transit
136138,transit
136141,transit
136143,transit
136145,transit
136147,transit
136152,transit
136153,transit
136157,transit
136171,transit
136175,transit
136176,transit
136177,transit
136181,transit
136183,transit
136184,transit
136185,transit
136186,transit
136187,transit
136190,transit
136193,transit
136197,transit
136198,transit
136200,transit
136206,transit
136207,transit
136215,transit
136216,transit
136217,transit
136219,transit
136220,transit
136221,transit
136222,walking
136226,transit
136233,transit
136234,transit
136237,transit
136238,transit
136240,walking
136241,transit
136242,transit
136244,transit
136249,transit
136251,transit
136252,transit
136253,transit
136256,transit
136257,transit
136258,transit
136259,transit
136260,transit
136262,transit
136264,biking
136265,transit
136266,transit
136267,transit
136269,transit
136270,transit
136271,transit
136272,transit
136274,transit
136278,walking
136282,rideshare
136283,transit
136284,transit
136286,transit
136288,transit
136292,transit
136295,transit
136296,transit
136297,transit
136298,transit
136299,transit
136301,transit
136303,transit
136304,transit
136305,transit
136308,transit
136311,transit
136314,transit
136315,transit
136316,transit
136317,transit
136322,transit
136323,transit
136324,transit
136325,transit
136332,transit
136334,transit
136340,transit
136341,transit
136345,transit
136346,transit
136349,transit
136350,transit
136351,biking
136353,transit
136356,transit
136357,transit
136358,transit
136361,transit
136364,transit
136365,transit
136370,transit
136371,transit
136377,transit
136382,transit
136385,transit
136386,transit
136388,transit
136390,transit
136391,biking
136392,transit
136394,transit
136395,transit
136397,transit
136399,transit
136400,transit
136402,transit
136403,transit
136404,transit
136408,transit
136411,transit
136412,transit
136415,transit
136417,transit
136418,transit
136419,transit
136420,transit
136421,transit
136422,transit
136425,transit
136426,transit
136427,transit
136429,transit
136430,transit
136433,transit
136436,transit
136437,biking
136438,transit
136440,transit
136441,transit
136442,transit
136443,transit
136447,transit
136450,transit
136452,transit
136453,transit
136455,transit
136457,transit
136463,transit
136466,transit
136468,transit
136470,transit
136472,transit
136473,transit
136475,transit
136476,transit
136478,biking
136480,transit
136483,transit
136485,transit
136486,transit
136489,transit
136492,transit
136493,transit
136494,transit
136495,transit
136497,transit
136498,transit
136499,transit
136503,transit
136504,transit
136506,walking
136508,transit
136509,transit
136510,transit
136511,transit
